[ 0.02527865  0.02310065  0.00998653 -0.00575178  0.02461053],[ 0.06362524  0.01930144  0.05638418  0.01781508 -0.01357131],"[ 3.46690092e-02  7.43166369e-03 -5.32167832e-05  1.57458783e-02
  7.26785782e-03]",[-0.00870522 -0.01745138 -0.02127514  0.05970133  0.08318387],[0.00331567 0.00204607 0.0045158  0.00290593 0.00161487],[-0.00179925  0.01466947 -0.00536283  0.01005047  0.00288666],[ 0.00325789  0.02659853 -0.00566136  0.03606408  0.03041882],[-0.01823999 -0.02298371  0.00491935 -0.00077309  0.01135439],[ 0.01854366  0.03708991  0.00611519 -0.00095636  0.01642607],[0.00595431 0.00533308 0.00040846 0.00378903 0.0013748 ],[ 0.00381794 -0.00279549 -0.00262865  0.00548718  0.01485595],[-0.00155578  0.0056713  -0.0116511   0.01379276  0.01292586],[-0.01774666 -0.00048287 -0.01115238  0.0076128   0.00735077],[-0.00701921  0.00440537 -0.0019152   0.01063011 -0.01219129],[ 0.00149295 -0.00088009 -0.00393761  0.03098368  0.01305949],[ 0.00767567  0.06597445 -0.00022071 -0.00331974  0.00476128],[-0.00087971 -0.01796668 -0.03762906  0.08143886 -0.0227158 ],[-0.00725414 -0.00304612  0.00336692  0.03767522 -0.01411999],[-0.01802243 -0.02156256 -0.01565317 -0.03655869  0.00186315],[-0.00264408 -0.00362504 -0.00311938  0.01237417 -0.01237327],[ 0.00522053 -0.01540506 -0.0063098   0.00830588 -0.02243065],[ 0.00668555 -0.00760668 -0.01588173  0.0367801   0.00087289],[-0.00111588 -0.00443983 -0.00768548 -0.00350526 -0.00107323],[ 0.00886799 -0.00114062 -0.00257033 -0.00730407  0.00423664],[-0.00483946  0.0251216  -0.03676492  0.00303624  0.04091344],[-0.00358869  0.02072149  0.01235842 -0.03869296  0.04181653],[-0.0050378  -0.00270921 -0.00023924 -0.07525542 -0.0367431 ],[ 0.0184797   0.00586985  0.01721484  0.01451133 -0.01327576],[ 0.0270691   0.00616533  0.00634834 -0.01055099  0.02955524],[-0.00329262 -0.00493114 -0.00016069  0.01516329 -0.00285849],[-0.00035326 -0.01022107  0.0009769   0.01187966 -0.03220765],[ 0.06211446  0.03568805  0.0122621  -0.01739861  0.02257171],[ 0.01353345  0.03808856  0.00835243 -0.00949601  0.0236534 ],[ 0.03651857  0.06098192  0.02073838 -0.00165022  0.01871028],[ 0.02504033  0.08732672 -0.00021669 -0.01802301  0.03046977],[ 0.03718174  0.01594592  0.01541895  0.02557291 -0.01360579],[ 0.08429887  0.06529542  0.054853   -0.0047464   0.04395459],[ 0.05347876  0.02573958  0.0195134  -0.00894358  0.02052428],[ 0.03783425  0.0480707   0.01824045 -0.01390367  0.0323504 ],[0.00797443 0.02363749 0.01106747 0.00539354 0.01149161],[ 0.02245626  0.03362508 -0.01932173  0.1012694   0.07597135],[ 0.04446537  0.03281021 -0.03359529  0.01590572  0.04783346],[-0.00943093  0.00489609 -0.01384971 -0.00452063 -0.00681742],[ 0.00882154 -0.00844627 -0.00253907 -0.00550965 -0.01269791],[ 0.02475791 -0.0060109   0.0082987   0.00782723  0.0052434 ],[-0.01376245 -0.07192128 -0.06888997  0.11057528  0.01220188],[-0.0106886   0.00166749 -0.01885304  0.00572746 -0.01070061],"[ 1.04077675e-03 -9.84586470e-06  4.97157885e-05 -4.09678457e-04
 -1.93432668e-03]",[0.0424519  0.07968712 0.04052369 0.00367525 0.06404844],[-0.00884628 -0.03907496 -0.03512731  0.02777905  0.04041224],[-0.01480334 -0.00543196 -0.01372613 -0.01631375 -0.01543769],[-0.00692164  0.00993512  0.0063094   0.03331923  0.13730181],[ 0.00395618  0.01407735 -0.00560907  0.00632575  0.0026162 ],[ 0.0076814  -0.00597124  0.00381819  0.00035062  0.00896569],[ 0.1060341   0.01673214  0.02169088 -0.01024413  0.04630032],[ 0.03482118  0.0055524  -0.0009612   0.02767631  0.0413351 ],[-0.00477193 -0.03898505 -0.03065121  0.02657111  0.0436433 ],[0.02169975 0.01039952 0.00472813 0.02485391 0.00294498],[ 0.02752542 -0.01833748 -0.00497398 -0.01096231  0.02105788],[0.02032487 0.00588355 0.00625804 0.01003571 0.00533617],[ 0.02702014  0.01198196 -0.01085497  0.00514296  0.0579464 ],[0.020666   0.00752256 0.00760712 0.0077051  0.00657302],[ 0.00795685  0.00326986  0.00569265 -0.00026876  0.00151019],[ 0.00479971  0.07789143 -0.0240653  -0.03190478  0.0030335 ],[-0.00283764  0.05239168 -0.00804149  0.05488994  0.06527982],[0.00850135 0.0524651  0.00606389 0.07973379 0.0660452 ],[ 0.03591297  0.08793891  0.03898149 -0.01466344  0.03725784],[0.32596821 0.1789407  0.20786636 0.16102096 0.3529245 ],"[ 1.26832907e-02 -1.59994331e-06  1.96530238e-02  3.09557040e-02
 -4.48814186e-02]",[ 0.05232686  0.02176093  0.05671468 -0.03109544 -0.01670746],[ 0.06265755 -0.03467047  0.0605138   0.0399196  -0.02050411],[ 0.03702003 -0.02719022 -0.02264074 -0.04801705  0.05863538],[ 0.0034815   0.06266166 -0.00683283  0.02856849  0.05210078],[ 0.00082054  0.00244148  0.00364331 -0.00170336  0.0023328 ],[0.09174427 0.0176285  0.06571015 0.08179131 0.04784313],[ 0.02286209  0.0203443   0.00340442  0.02254673 -0.02848668],[0.04078629 0.02508185 0.04535701 0.02413032 0.04154858],[ 0.00866269  0.00834218  0.02475792 -0.01688827 -0.01103357],[0.10569911 0.0100074  0.09462445 0.07751216 0.02617482],[0.034535   0.0220827  0.01025709 0.04642573 0.01274115],[ 0.00405992 -0.00014119  0.0023273   0.00159379  0.00118966],[ 0.02294602  0.01787803 -0.00450931 -0.01485611  0.02262398],[ 0.00270784  0.00095097 -0.00034193  0.00563388  0.01017673],[ 0.03973325  0.0413977  -0.01073563  0.03959597 -0.07668102],[-0.00428924  0.00136337 -0.0032355  -0.00022753 -0.005887  ],[ 0.0276969   0.02405052 -0.00023676  0.02384685  0.0620353 ],[ 0.00545196  0.00136324 -0.00621422  0.01454266  0.0647427 ],[ 0.05619171  0.0149103  -0.00688688  0.01491489  0.01439916],[-0.0150073   0.0168168   0.01084137 -0.00332342  0.00496027],[-0.00217988 -0.02217322  0.00249361 -0.03028724  0.0001018 ],[ 0.00321715 -0.00633417 -0.01216192  0.00218206  0.00469754],[ 0.15048439 -0.00214886  0.10594906  0.07883449 -0.00424009]
[-0.08102203 -0.01356995 -0.01481198 -0.03019472 -0.02238215],[-0.04993809  0.01172473 -0.00791209 -0.01096697  0.01423033],[-0.01740072  0.0071894  -0.01946365  0.00149617  0.03346548],[-0.31892085 -0.15384191 -0.09583169 -0.10402204  0.05281117],"[-1.39900110e-03 -5.31267056e-03 -3.74709566e-04  7.21827484e-04
 -8.23208598e-05]",[-0.00754181  0.00865702  0.00685435 -0.00507118  0.00559859],[-0.0496341  -0.05114367 -0.02975033 -0.0208988   0.01653398],[-0.01746481 -0.00234373 -0.05088347 -0.01624677  0.03732732],[-0.05651854  0.03754343 -0.02693477 -0.04555675  0.01996111],"[-4.04599707e-05  2.34271093e-04 -3.39661751e-03 -3.26696771e-03
  5.89411764e-03]",[-0.01063803 -0.01309434 -0.0113931  -0.00207974  0.00474775],[-0.04114367  0.00603441 -0.00625787 -0.01040473  0.006119  ],[ 0.0319174  -0.01734644 -0.03675156 -0.01773723 -0.00830212],[ 0.02247455  0.00147999 -0.01563882 -0.00582833  0.02137003],[-0.10347251 -0.02070123  0.0205752  -0.01437549 -0.10584756],[-0.01479802  0.05785843 -0.02050627 -0.01106971  0.00033275],[-0.05030902  0.02071255 -0.07742646 -0.01755264  0.0013937 ],[-0.00303481 -0.00155326 -0.02825553 -0.00354183  0.01425306],[-0.06685515  0.01344876 -0.09098229 -0.02766171  0.01742518],[-0.04290456  0.00156248 -0.00181173 -0.00281046  0.00857027],[-0.019327    0.00964915 -0.02005535 -0.00992134  0.02877949],[-0.03586285 -0.0137011  -0.05350239 -0.02204567 -0.03680636],[ 0.01316185  0.00654889 -0.01394079 -0.00741705  0.01158958],[-0.00519704  0.00326211 -0.00906387 -0.01479729 -0.0066645 ],[-0.08686232 -0.03128003 -0.07621563 -0.04032517  0.00656391],[-0.09208606 -0.04360908 -0.0439816  -0.05158465 -0.02109664],[-0.00953672 -0.02458643 -0.13153851 -0.09932403  0.05639468],[-0.03120195  0.00870479 -0.00560904 -0.01259916  0.01942165],[-0.07871583  0.01924322 -0.01135047 -0.06136645 -0.04341021],[-0.01297578 -0.01258418  0.00534346  0.00624529 -0.02059189],[ 0.02386771 -0.00731354 -0.04803992 -0.01731786  0.00467993],[-0.2257854  -0.10354591  0.01593548 -0.04489466 -0.08193739],[-0.05351708 -0.04366475 -0.01719859 -0.02950558  0.02438007],[-0.01738032  0.02035328 -0.04127861 -0.06925489 -0.01222786],[-0.08495312 -0.04142093 -0.07520486 -0.06846213 -0.0217417 ],[-0.09186583  0.00618388 -0.04029759 -0.03851104 -0.00443508],[-0.09520428  0.01957061 -0.049948   -0.02056631  0.00227661],[-0.06704254  0.04451931 -0.1075857  -0.07117917 -0.00952544],[-0.04374079 -0.01956943 -0.03642476 -0.0330693   0.0022355 ],[-0.00652072 -0.01039962  0.01076563 -0.00850582  0.01019139],[-0.13914974  0.00249551 -0.04535987 -0.06753319 -0.03475146],[-0.04700538  0.04764577 -0.10758769 -0.06644787 -0.02965986],[ 0.00239596 -0.00024408 -0.01383777 -0.00141094 -0.00696592],[-0.00674618  0.0077138   0.00144494 -0.00220647 -0.00360382],[-0.03132308  0.00273475 -0.01568314 -0.0004206  -0.00286304],[-0.05809653  0.00892962 -0.05994181 -0.03412723 -0.03542142],[-0.00698052  0.00299853 -0.01185907  0.01493154 -0.0016125 ],"[ 1.26958086e-03 -2.16567478e-03 -3.84441008e-05 -1.19672576e-04
  3.71761320e-03]",[-0.17936431 -0.00785175  0.03982915 -0.12531353 -0.03555216],[-0.08420793  0.1131381  -0.11678905 -0.08164022 -0.04894613],[ 0.04469905  0.00117809 -0.01100362 -0.00145935  0.00478692],[ 0.0021681   0.02864027 -0.04430629  0.015112   -0.0368787 ],[-0.01027802 -0.01564316 -0.01019778 -0.00015091  0.00972543],[-0.00363355  0.00738095 -0.0071787  -0.00065525 -0.00065172],[-0.09817478  0.13473052 -0.10246688 -0.10161727  0.00314532],[-0.01559238  0.01331763 -0.04879067  0.02333494  0.00833196],[-0.09177103  0.11678653 -0.12096367 -0.08343689 -0.04863851],"[ 9.87652878e-05  1.30413584e-02 -9.86627438e-03  7.57221608e-03
  2.24575466e-02]",[-0.01473314  0.04210613 -0.07363574 -0.02281702  0.01544194],[-0.02075921 -0.00405628 -0.00194915  0.00159945  0.01226741],[ 0.00194768 -0.00111132 -0.03302235 -0.00371141 -0.0124998 ],[-0.01942548  0.00020243 -0.0024353  -0.00095398  0.0107061 ],[-0.01570105  0.00263022 -0.00962692 -0.00029234 -0.0038018 ],[-0.03464855  0.00445329 -0.07017586 -0.04016131  0.03908272],[-0.02594418  0.03508184  0.01124126 -0.01747643 -0.03838613],[-0.04895418  0.03272011  0.00660242  0.00461156 -0.01703762],[-0.04692244  0.07601109 -0.03547582 -0.01167612 -0.0721484 ],[-0.15730697  0.17746136 -0.22738525 -0.05511946  0.03299851],[ 0.01103423 -0.0085326   0.00202547  0.0001492   0.0325714 ],[-0.18940002 -0.05536521  0.01290879 -0.07488118 -0.03709884],[ 0.06613308  0.14583204 -0.06130358 -0.01942236  0.06199185],[ 0.0129554   0.03073986 -0.04969784 -0.02006881 -0.16025426],[-0.07685614  0.02871515  0.0446674  -0.04894269 -0.07423695],[-0.00357921  0.00721474  0.00212225 -0.00213178 -0.00131784],[-0.05258677  0.0246285  -0.0115071   0.03333215  0.02736368],[-0.0175966   0.01703016 -0.01488628 -0.01624587  0.06024764],[-0.02675983  0.02760576 -0.02367272 -0.00367517 -0.04205254],[ 0.00338115  0.08343602 -0.03583151 -0.01950789 -0.00795454],[-0.06484871  0.01662895 -0.02126902  0.02153269  0.02122122],[-0.0200899  -0.0001902  -0.01176123  0.00169118  0.0424886 ],[-0.00359039  0.00067599  0.0006673   0.00117157  0.00157309],[-0.03350791 -0.04201754 -0.01809808 -0.02390755 -0.03664075],[-0.01145552 -0.00747627  0.00191822  0.00095367 -0.00964652],[ 0.07018762  0.0226259  -0.06699815 -0.03336387  0.17230923],"[ 1.87673211e-03  1.12188482e-03 -3.30625901e-03  9.19555640e-05
  5.27466954e-03]",[-0.07950349 -0.03818852  0.00169792 -0.01341376 -0.02510333],[-0.06084713 -0.04719406  0.00225813  0.00632346 -0.02888705],[-0.01876112  0.01333137 -0.04984663 -0.00252244  0.00794749],[ 0.03138892  0.02001454 -0.03547626 -0.00139831  0.02208617],[ 0.05539235  0.06978408 -0.01699952 -0.01731168 -0.01180136],[-0.00924884  0.01658619 -0.01563976 -0.0039461  -0.01080529],[-0.12580189  0.00782138 -0.08111684  0.03672149  0.05626403]
[0.22074953 0.4552157  0.32664123 0.25662358 0.3223565 ],[0.01029391 0.07329019 0.02484401 0.0291275  0.05585499],[ 0.00750634  0.00091812 -0.00189373  0.01107985  0.00659675],[0.36426617 0.46078125 0.50947264 0.56265218 0.51974776],[ 0.00330581  0.00731801 -0.00230537  0.00098075  0.00342266],[0.01713427 0.09100275 0.02426125 0.04403896 0.03101162],[0.09658204 0.28188299 0.1561151  0.18151326 0.12790955],[0.03425735 0.04324857 0.06181186 0.10073361 0.04913208],[0.08536884 0.16832959 0.10612384 0.12200657 0.09411012],[0.01173008 0.01208801 0.01111265 0.01427918 0.00747427],[0.01513277 0.07628666 0.02765045 0.01555456 0.01380521],[0.01233476 0.11499752 0.06682735 0.03626659 0.0323094 ],[ 0.02141388  0.00656979  0.01778744 -0.00041125  0.05788105],[-0.00147754  0.00150817 -0.00548323 -0.01347307 -0.00845527],[0.19860934 0.051208   0.19753101 0.18051274 0.30518924],[0.04438628 0.12697266 0.08135961 0.06855108 0.05147913],[-0.10814496 -0.02544094 -0.03264496 -0.13183676 -0.07035635],[-0.02411254  0.01006476  0.01851713 -0.0236297   0.01844891],[-0.16180682 -0.04996993 -0.03715247 -0.03852695 -0.08667008],[-0.05216629 -0.01325155 -0.01919831 -0.01452304 -0.01000073],[0.01512824 0.02540767 0.07228542 0.09881775 0.0531951 ],[0.03307598 0.04585118 0.09437763 0.05141126 0.0996036 ],[-0.02895992 -0.00519562 -0.00846109 -0.01933209 -0.02194306],[-0.0118411  -0.00585557 -0.0142422  -0.01950826 -0.0043281 ],[0.10051048 0.16316565 0.17059229 0.22096056 0.14393589],[0.19648406 0.09785469 0.24243358 0.25944834 0.24422787],[0.09512026 0.05975873 0.19143076 0.1679886  0.16943109],[0.03660533 0.00427688 0.02613463 0.05328483 0.07355506],[0.22684277 0.3248572  0.32785736 0.32089327 0.33936796],[-0.01911681 -0.001132   -0.00343183 -0.00457606  0.0022776 ],[-0.0747806   0.00018729 -0.00388574 -0.03211777 -0.01729379],[0.38625884 0.44054528 0.56384119 0.47461721 0.59811986],[0.18227991 0.29928016 0.22685203 0.22405529 0.14747615],[0.04498182 0.08246829 0.09138174 0.04099297 0.11232716],[0.1080328  0.19465971 0.18461674 0.16790467 0.19292118],[0.03750689 0.03796049 0.0123345  0.02288768 0.07450422],[0.10013703 0.0690157  0.07237293 0.12801718 0.08124279],[0.13531425 0.15597544 0.14557174 0.07769989 0.11289459],[0.20057538 0.32008237 0.22762777 0.20221561 0.22067199],[ 0.01706036  0.00569767 -0.01908803  0.00920714  0.00145419],[0.0362508  0.18391169 0.08606364 0.11185683 0.09099207],[0.07736539 0.05469253 0.00797964 0.07091989 0.02810887],[ 0.03194941 -0.00276712 -0.00456572 -0.00626613 -0.0017066 ],[ 0.00483093 -0.01033643  0.01964888  0.00079183  0.00095485],[0.06350054 0.0665472  0.04554419 0.01159138 0.05621171],[-0.00275679 -0.01394477  0.08163597  0.03611378 -0.00161211],[ 0.01907597  0.00436699 -0.02359638  0.00243369 -0.01184045],[ 0.00182797 -0.00056393 -0.00015146  0.00181208 -0.00021352],[0.17491    0.27822571 0.20485923 0.24294299 0.20137658],[0.25341625 0.27001102 0.19731843 0.29364694 0.2611355 ],[-0.01675266 -0.00904892 -0.01580833 -0.02733588 -0.01763615],[-0.01660398  0.019501   -0.00335269 -0.01298151 -0.02389914],[0.04693773 0.06162963 0.00824553 0.02538115 0.01432657],[ 0.00551315  0.00252726  0.00344986  0.00258905 -0.00516141],[0.31427994 0.37101402 0.25003831 0.29314929 0.34164958],[ 0.01113445  0.01224267  0.01275446 -0.00133425  0.0158686 ],[0.27854692 0.28207472 0.19809239 0.30233928 0.26559012],[ 0.01750555 -0.00077806  0.0017833   0.00131973  0.00892639],[0.07119153 0.11419868 0.14173472 0.12020376 0.08579279],[0.02494748 0.01833689 0.03061698 0.02870812 0.03237705],[ 0.02758559  0.05118162  0.02053683  0.02473711 -0.00852543],[0.0281376  0.02096371 0.03170172 0.03471852 0.032565  ],[0.0152534  0.0513963  0.05315185 0.01857529 0.03613814],[0.26827518 0.18528924 0.20516138 0.31552101 0.26180217],[0.03483298 0.0513389  0.03213699 0.01086308 0.05742161],[0.0616039  0.0525522  0.03596767 0.00975357 0.0740746 ],[0.03874792 0.08308975 0.07549178 0.0623525  0.08831667],[0.30813504 0.29851229 0.25366713 0.27569664 0.1918318 ],[-0.0605166  -0.01446437 -0.04416135 -0.01091059 -0.0649857 ],[0.21026091 0.2410073  0.28741195 0.25907172 0.36654288],[-0.0164851  -0.01836052  0.00158395 -0.02708617  0.04060009],[-0.06964005  0.04159831 -0.01034738 -0.0354324  -0.02396397],[0.05887487 0.13005662 0.03017163 0.02089326 0.10900634],[0.00202479 0.00408617 0.00272726 0.00501257 0.00232492],[0.03593811 0.02827226 0.03523799 0.00592415 0.055011  ],[0.07405777 0.04035378 0.07655647 0.08479081 0.06813769],[ 0.02175916  0.0654519   0.03309209 -0.00642424  0.03986014],[0.06173371 0.10951295 0.05366135 0.06564733 0.0857015 ],[-0.0223215  -0.01380982 -0.00660275 -0.00118224 -0.00026596],[ 0.00658576  0.00795765  0.01960213  0.01829198 -0.00268541],[ 0.00071024 -0.00010154  0.00310888 -0.00062338 -0.0002958 ],[0.0772349  0.05937733 0.14118846 0.11032505 0.09931183],[ 0.00695759  0.00229736  0.00876167  0.00026281 -0.00599448],[ 0.06225351  0.01089188  0.07294486  0.08390527 -0.00454876],[-0.01140077 -0.0019383  -0.0058905  -0.00066381 -0.0069297 ],[-0.06717176  0.00481368 -0.01819267 -0.01643604 -0.03685392],[ 0.012754    0.0145157   0.05114823  0.03789496 -0.00320987],[ 0.02364546  0.00702407  0.02924934  0.04114039 -0.00713848],[0.01702391 0.01707263 0.02522858 0.03616068 0.02951722],[-0.02881569 -0.0218915  -0.0390709  -0.03133529  0.01094528],[0.01360492 0.00234622 0.01935485 0.00603691 0.01029531],[ 0.01243133 -0.02995707  0.02711396  0.00605753  0.02917914]
[-0.04325723  0.02468658 -0.05807411 -0.04750743 -0.02513147],[ 0.01976506 -0.00651155  0.01680169 -0.00805182  0.0357707 ],[-0.00113591  0.01158709  0.01023818  0.00709969  0.01111094],[-0.09967127 -0.16998236  0.07845093  0.01488382 -0.00726126],[-0.00297542 -0.0030923   0.0021567   0.00056892 -0.00262384],[-0.00666894 -0.03305804 -0.01824187 -0.00528299  0.00607865],[-0.01977299 -0.00486147 -0.00485175 -0.00289289 -0.00429197],[-0.0253808   0.03117897  0.07078393  0.01647401  0.03692411],[-0.01197463  0.02123252  0.00042983 -0.01657147 -0.01388177],[-0.00071751  0.01394541  0.00464911  0.00419162  0.00015713],[0.00451053 0.02302958 0.00727173 0.00748851 0.00652527],[ 0.01054162  0.00484885 -0.00080974 -0.00256638  0.01204672],[ 0.03474977 -0.03185446  0.02394959 -0.00101806 -0.01338126],[0.01104746 0.00208261 0.01835572 0.01208438 0.02141114],[ 0.13830633 -0.00204452 -0.08011095  0.04635446 -0.01966871],[-0.02609119 -0.07881225 -0.01043175 -0.03603432 -0.00344259],[0.28480644 0.02594223 0.07489026 0.20086997 0.13765413],[0.01681833 0.00226998 0.05016896 0.02840091 0.03834239],[ 0.23602713 -0.0033779   0.06051285  0.07277868  0.06931178],[ 0.05336415 -0.00922957  0.04085065  0.05883616  0.02312363],[-0.0044287  -0.01997689  0.02326355 -0.0144581   0.04413494],[ 0.01598344 -0.03209056  0.01665486  0.00972128  0.01124568],[0.04974378 0.00450923 0.00709157 0.00949316 0.00895793],[ 0.02354893  0.00422432 -0.00602524  0.00816077 -0.01277432],[ 0.07628326  0.00373967 -0.06507938 -0.01313421 -0.03168449],[-0.10891215 -0.07769955 -0.0519684  -0.12215384 -0.07436278],[ 0.0271311  -0.0564145   0.11342762 -0.03163522  0.021144  ],[-0.03336614 -0.01673145 -0.00369495 -0.02738198  0.00138675],[ 0.06612006 -0.00788111 -0.06568635 -0.02155709 -0.011563  ],[ 0.04879105 -0.01218622  0.00885574  0.03549733  0.00815475],[ 0.064699   -0.04467378  0.01203371  0.0075192   0.01406144],[ 0.10332288 -0.01371598 -0.12038965  0.00962853 -0.04007503],[-0.0952943   0.01095641 -0.05953727 -0.07219128 -0.03335909],[ 0.0483004   0.01049237 -0.00953468 -0.01052978 -0.03786014],[ 0.01539033 -0.048379   -0.07197133 -0.06317599 -0.07659002],[ 0.0736485  -0.00174019  0.01296626  0.02798354 -0.00883695],[ 0.00811595  0.03262119 -0.02219991 -0.03844055  0.00684706],[ 0.04247542  0.06801739 -0.06380354  0.01109461 -0.05926111],[-0.10728985 -0.02908735 -0.05050392 -0.06631898 -0.04976273],[-0.02106242  0.00901162 -0.00230522  0.01578619 -0.03345449],[ 0.1847982  -0.00720821 -0.00698533  0.11505619  0.00735887],[0.00851241 0.02608868 0.0571438  0.05952476 0.0192644 ],[-0.02123829  0.00076507 -0.0010169   0.00080998 -0.00790607],[-0.00343908  0.01111399 -0.00586146  0.00327848 -0.01632742],[-0.0065912  -0.00016428 -0.0131465  -0.00133094 -0.00270667],[ 0.19257296 -0.02177779  0.0024548   0.1476905   0.08221434],[ 0.01935434 -0.00505452  0.02499921 -0.00351971  0.01719835],[-0.00104535 -0.00327961  0.00158155 -0.00035454 -0.00124188],[ 0.07180573  0.09352792 -0.12333711  0.02424691 -0.14442858],[-0.04133783 -0.01595932 -0.05110052 -0.01536273 -0.01735592],[-0.00264002 -0.01199882  0.01772675 -0.00937664  0.01284072],[ 0.04939603  0.13407786 -0.01348979  0.05502232 -0.01704889],[-0.01553964  0.00552084 -0.00089215  0.00081447 -0.00634206],"[-1.15259172e-02  6.71523180e-03  5.35238948e-04 -8.69822007e-05
 -5.61314389e-03]",[-0.00382367  0.12019773 -0.05360546 -0.04273225 -0.10369829],[0.00993096 0.02883099 0.01537925 0.0211962  0.02444158],[-0.04646099 -0.01203225 -0.04970552 -0.01883029 -0.01910842],[-0.01857929  0.01303989 -0.00712428  0.0141472   0.00270705],[-0.04330227  0.03237076  0.01433092 -0.01656236  0.0182196 ],[0.01281093 0.00046111 0.00061693 0.00495281 0.00522265],[ 0.04609818  0.05782907  0.00250603  0.02540172 -0.01124692],[ 0.00875357  0.00372473 -0.00138438  0.00304933  0.00436371],[ 0.0041625   0.0101002  -0.02837961 -0.00328242 -0.00355072],[-0.0606558  -0.01965245 -0.07173348 -0.10199396 -0.07894887],[-0.0647993  -0.09386136 -0.08461848 -0.0950822  -0.0446397 ],[-0.08195581 -0.08483188 -0.09469951 -0.09707559 -0.04763687],[ 0.00076183 -0.05931285 -0.02938349 -0.0373608  -0.00143063],[ 0.01102071  0.25082766 -0.15507076  0.03769534 -0.11108866],[0.04800882 0.00383811 0.07251409 0.05010178 0.02649444],[-0.02270216 -0.05876991 -0.05826112 -0.13685932 -0.12342137],[-0.04845102 -0.02520049  0.02863681 -0.02751889  0.05723628],[0.14135085 0.03307122 0.02639743 0.04491339 0.02527561],[ 0.00708266 -0.05631311 -0.15940525 -0.12095642 -0.07908983],[ 0.00242814  0.00027722 -0.00838318 -0.00246268 -0.00269572],[-0.00711334  0.02431583 -0.02118918 -0.00065767  0.00628404],[ 0.01174394  0.02971323 -0.03046715  0.00444541 -0.0158186 ],[ 0.01581746  0.02276851 -0.02416734  0.004098   -0.00153452],[-0.00495334  0.01384787 -0.03833073 -0.04140725 -0.01081207],[-0.00670375  0.00193004  0.04551433  0.02921946  0.09502583],[-0.00618676  0.01863194  0.00978071  0.0414191  -0.00247034],[ 0.00223195  0.00117823  0.0009867  -0.00036903 -0.00057441],[-0.051532   -0.06724355 -0.02837415 -0.05649694 -0.02149982],[-0.00663224  0.00156998 -0.00673948  0.01328121  0.00048676],[-0.04884802  0.0149136   0.04919717  0.00255492  0.02350491],[ 0.00402679  0.00147289  0.00680155  0.00102975 -0.00047802],[ 0.02048022 -0.00267781  0.04342266  0.07044233  0.03173789],[ 0.05435562  0.01919099 -0.00334067  0.07201048 -0.00394468],[0.01118741 0.02684475 0.02237854 0.00718191 0.02902564],[-0.00095605  0.01113349  0.00196512 -0.01664616  0.01821908],"[ 5.31639080e-03  1.97433958e-05  1.45151234e-02 -5.59619806e-02
 -1.03735953e-02]",[0.02924507 0.01139408 0.01212385 0.01053985 0.00062951],[ 0.02696475 -0.01270288  0.07756673  0.02360811  0.14626222]
